disease,county,year,count
Tetanus,Mariposa,2014,0
Tetanus,Mariposa,2015,0
Tetanus,Mariposa,2016,0
Tetanus,Mariposa,2017,0
Tetanus,Mariposa,2018,0
Tetanus,Mendocino,2001,0
Tetanus,Mendocino,2002,0
Tetanus,Mendocino,2003,0
Tetanus,Mendocino,2004,0
Tetanus,Mendocino,2005,0
Tetanus,Mendocino,2006,0
Tetanus,Mendocino,2007,0
Tetanus,Mendocino,2008,0
Tetanus,Mendocino,2009,0
Tetanus,Mendocino,2010,0
Tetanus,Mendocino,2011,0
Tetanus,Mendocino,2012,0
Tetanus,Mendocino,2013,0
Tetanus,Mendocino,2014,0
Tetanus,Mendocino,2015,0
Tetanus,Mendocino,2016,0
Tetanus,Mendocino,2017,0
Tetanus,Mendocino,2018,0
Tetanus,Merced,2001,1
Tetanus,Merced,2002,0
Tetanus,Merced,2003,0
Tetanus,Merced,2004,0
Tetanus,Merced,2005,0
Tetanus,Merced,2006,0
Tetanus,Merced,2007,0
Tetanus,Merced,2008,0
Tetanus,Merced,2009,0
Tetanus,Merced,2010,0
Tetanus,Merced,2011,0
Tetanus,Merced,2012,0
Tetanus,Merced,2013,1
Tetanus,Merced,2014,0
Tetanus,Merced,2015,0
Tetanus,Merced,2016,0
Tetanus,Merced,2017,0
Tetanus,Merced,2018,0
Tetanus,Modoc,2001,0
Tetanus,Modoc,2002,0
Tetanus,Modoc,2003,0
Tetanus,Modoc,2004,0
Tetanus,Modoc,2005,0
Tetanus,Modoc,2006,0
Tetanus,Modoc,2007,0
Tetanus,Modoc,2008,0
Tetanus,Modoc,2009,0
Tetanus,Modoc,2010,0
Tetanus,Modoc,2011,0
Tetanus,Modoc,2012,0
Tetanus,Modoc,2013,0
Tetanus,Modoc,2014,0
Tetanus,Modoc,2015,0
Tetanus,Modoc,2016,0
Tetanus,Modoc,2017,0
Tetanus,Modoc,2018,0
Tetanus,Mono,2001,0
Tetanus,Mono,2002,0
Tetanus,Mono,2003,0
Tetanus,Mono,2004,0
Tetanus,Mono,2005,0
Tetanus,Mono,2006,0
Tetanus,Mono,2007,0
Tetanus,Mono,2008,0
Tetanus,Mono,2009,0
Tetanus,Mono,2010,0
Tetanus,Mono,2011,0
Tetanus,Mono,2012,0
Tetanus,Mono,2013,0
Tetanus,Mono,2014,0
Tetanus,Mono,2015,0
Tetanus,Mono,2016,0
Tetanus,Mono,2017,0
Tetanus,Mono,2018,0
Tetanus,Monterey,2001,0
Tetanus,Monterey,2002,0
Tetanus,Monterey,2003,0
Tetanus,Monterey,2004,0
Tetanus,Monterey,2005,0
Tetanus,Monterey,2006,0
Tetanus,Monterey,2007,0
Tetanus,Monterey,2008,0
Tetanus,Monterey,2009,0
Tetanus,Monterey,2010,0
Tetanus,Monterey,2011,0
Tetanus,Monterey,2012,0
Tetanus,Monterey,2013,0
Tetanus,Monterey,2014,0
Tetanus,Monterey,2015,0
Tetanus,Monterey,2016,0
Tetanus,Monterey,2017,0
Tetanus,Monterey,2018,0
Tetanus,Napa,2001,0
Tetanus,Napa,2002,0
Tetanus,Napa,2003,0
Tetanus,Napa,2004,0
Tetanus,Napa,2005,0
Tetanus,Napa,2006,0
Tetanus,Napa,2007,0
Tetanus,Napa,2008,0
Tetanus,Napa,2009,0
Tetanus,Napa,2010,0
Tetanus,Napa,2011,0
Tetanus,Napa,2012,0
Tetanus,Napa,2013,0
Tetanus,Napa,2014,0
Tetanus,Napa,2015,0
Tetanus,Napa,2016,0
Tetanus,Napa,2017,0
Tetanus,Napa,2018,0
Tetanus,Nevada,2001,0
Tetanus,Nevada,2002,0
Tetanus,Nevada,2003,0
Tetanus,Nevada,2004,0
Tetanus,Nevada,2005,0
Tetanus,Nevada,2006,0
Tetanus,Nevada,2007,0
Tetanus,Nevada,2008,0
Tetanus,Nevada,2009,0
Tetanus,Nevada,2010,0
Tetanus,Nevada,2011,0
Tetanus,Nevada,2012,0
Tetanus,Nevada,2013,0
Tetanus,Nevada,2014,0
Tetanus,Nevada,2015,0
Tetanus,Nevada,2016,0
Tetanus,Nevada,2017,0
Tetanus,Nevada,2018,0
Tetanus,Orange,2001,1
Tetanus,Orange,2002,4
Tetanus,Orange,2003,0
Tetanus,Orange,2004,1
Tetanus,Orange,2005,0
Tetanus,Orange,2006,1
Tetanus,Orange,2007,0
Tetanus,Orange,2008,0
Tetanus,Orange,2009,0
Tetanus,Orange,2010,0
Tetanus,Orange,2011,1
Tetanus,Orange,2012,1
Tetanus,Orange,2013,0
Tetanus,Orange,2014,2
Tetanus,Orange,2015,1
Tetanus,Orange,2016,0
Tetanus,Orange,2017,0
Tetanus,Orange,2018,0
Tetanus,Placer,2001,0
Tetanus,Placer,2002,0
Tetanus,Placer,2003,0
Tetanus,Placer,2004,0
Tetanus,Placer,2005,0
Tetanus,Placer,2006,0
Tetanus,Placer,2007,0
Tetanus,Placer,2008,0
Tetanus,Placer,2009,0
Tetanus,Placer,2010,0
Tetanus,Placer,2011,0
Tetanus,Placer,2012,0
Tetanus,Placer,2013,0
Tetanus,Placer,2014,0
Tetanus,Placer,2015,0
Tetanus,Placer,2016,0
Tetanus,Placer,2017,0
Tetanus,Placer,2018,0
Tetanus,Plumas,2001,0
Tetanus,Plumas,2002,0
Tetanus,Plumas,2003,0
Tetanus,Plumas,2004,0
Tetanus,Plumas,2005,0
Tetanus,Plumas,2006,0
Tetanus,Plumas,2007,0
Tetanus,Plumas,2008,0
Tetanus,Plumas,2009,0
Tetanus,Plumas,2010,0
Tetanus,Plumas,2011,0
Tetanus,Plumas,2012,0
Tetanus,Plumas,2013,0
Tetanus,Plumas,2014,0
Tetanus,Plumas,2015,0
Tetanus,Plumas,2016,0
Tetanus,Plumas,2017,0
Tetanus,Plumas,2018,0
Tetanus,Riverside,2001,0
Tetanus,Riverside,2002,0
Tetanus,Riverside,2003,0
Tetanus,Riverside,2004,0
Tetanus,Riverside,2005,1
Tetanus,Riverside,2006,0
Tetanus,Riverside,2007,1
Tetanus,Riverside,2008,0
Tetanus,Riverside,2009,0
Tetanus,Riverside,2010,0
Tetanus,Riverside,2011,0
Tetanus,Riverside,2012,0
Tetanus,Riverside,2013,0
Tetanus,Riverside,2014,0
Tetanus,Riverside,2015,1
Tetanus,Riverside,2016,1
Tetanus,Riverside,2017,1
Tetanus,Riverside,2018,0
Tetanus,Sacramento,2001,0
Tetanus,Sacramento,2002,0
Tetanus,Sacramento,2003,1
Tetanus,Sacramento,2004,0
Tetanus,Sacramento,2005,0
Tetanus,Sacramento,2006,0
Tetanus,Sacramento,2007,0
Tetanus,Sacramento,2008,0
Tetanus,Sacramento,2009,0
Tetanus,Sacramento,2010,0
Tetanus,Sacramento,2011,0
Tetanus,Sacramento,2012,1
Tetanus,Sacramento,2013,0
Tetanus,Sacramento,2014,0
Tetanus,Sacramento,2015,0
Tetanus,Sacramento,2016,0
Tetanus,Sacramento,2017,0
Tetanus,Sacramento,2018,0
Tetanus,San Benito,2001,0
Tetanus,San Benito,2002,0
Tetanus,San Benito,2003,0
Tetanus,San Benito,2004,0
Tetanus,San Benito,2005,0
Tetanus,San Benito,2006,0
Tetanus,San Benito,2007,0
Tetanus,San Benito,2008,0
Tetanus,San Benito,2009,0
Tetanus,San Benito,2010,0
Tetanus,San Benito,2011,0
Tetanus,San Benito,2012,0
Tetanus,San Benito,2013,0
Tetanus,San Benito,2014,0
Tetanus,San Benito,2015,0
Tetanus,San Benito,2016,0
Tetanus,San Benito,2017,0
Tetanus,San Benito,2018,0
Tetanus,San Bernardino,2001,0
Tetanus,San Bernardino,2002,0
Tetanus,San Bernardino,2003,0
Tetanus,San Bernardino,2004,0
Tetanus,San Bernardino,2005,0
Tetanus,San Bernardino,2006,1
Tetanus,San Bernardino,2007,0
Tetanus,San Bernardino,2008,0
Tetanus,San Bernardino,2009,1
Tetanus,San Bernardino,2010,0
Tetanus,San Bernardino,2011,0
Tetanus,San Bernardino,2012,1
Tetanus,San Bernardino,2013,0
Tetanus,San Bernardino,2014,0
Tetanus,San Bernardino,2015,0
Tetanus,San Bernardino,2016,0
Tetanus,San Bernardino,2017,0
Tetanus,San Bernardino,2018,0
Tetanus,San Diego,2001,0
Tetanus,San Diego,2002,0
Tetanus,San Diego,2003,1
Tetanus,San Diego,2004,0
Tetanus,San Diego,2005,0
Tetanus,San Diego,2006,0
Tetanus,San Diego,2007,1
Tetanus,San Diego,2008,0
Tetanus,San Diego,2009,0
Tetanus,San Diego,2010,0
Tetanus,San Diego,2011,1
Tetanus,San Diego,2012,0
Tetanus,San Diego,2013,0
Tetanus,San Diego,2014,0
Tetanus,San Diego,2015,0
Tetanus,San Diego,2016,0
Tetanus,San Diego,2017,0
Tetanus,San Diego,2018,0
Tetanus,San Francisco,2001,0
Tetanus,San Francisco,2002,0
Tetanus,San Francisco,2003,0
Tetanus,San Francisco,2004,0
Tetanus,San Francisco,2005,0
Tetanus,San Francisco,2006,1
Tetanus,San Francisco,2007,0
Tetanus,San Francisco,2008,0
Tetanus,San Francisco,2009,0
Tetanus,San Francisco,2010,0
Tetanus,San Francisco,2011,0
Tetanus,San Francisco,2012,0
Tetanus,San Francisco,2013,0
Tetanus,San Francisco,2014,0
Tetanus,San Francisco,2015,0
Tetanus,San Francisco,2016,0
Tetanus,San Francisco,2017,0
Tetanus,San Francisco,2018,0
Tetanus,San Joaquin,2001,1
Tetanus,San Joaquin,2002,0
Tetanus,San Joaquin,2003,0
Tetanus,San Joaquin,2004,0
Tetanus,San Joaquin,2005,0
Tetanus,San Joaquin,2006,0
Tetanus,San Joaquin,2007,0
Tetanus,San Joaquin,2008,0
Tetanus,San Joaquin,2009,0
Tetanus,San Joaquin,2010,0
Tetanus,San Joaquin,2011,0
Tetanus,San Joaquin,2012,0
Tetanus,San Joaquin,2013,0
Tetanus,San Joaquin,2014,0
Tetanus,San Joaquin,2015,0
Tetanus,San Joaquin,2016,0
Tetanus,San Joaquin,2017,0
Tetanus,San Joaquin,2018,0
Tetanus,San Luis Obispo,2001,0
Tetanus,San Luis Obispo,2002,0
Tetanus,San Luis Obispo,2003,0
Tetanus,San Luis Obispo,2004,0
Tetanus,San Luis Obispo,2005,0
Tetanus,San Luis Obispo,2006,0
Tetanus,San Luis Obispo,2007,0
Tetanus,San Luis Obispo,2008,0
Tetanus,San Luis Obispo,2009,0
Tetanus,San Luis Obispo,2010,0
Tetanus,San Luis Obispo,2011,0
Tetanus,San Luis Obispo,2012,0
Tetanus,San Luis Obispo,2013,0
Tetanus,San Luis Obispo,2014,0
Tetanus,San Luis Obispo,2015,0
Tetanus,San Luis Obispo,2016,0
Tetanus,San Luis Obispo,2017,0
Tetanus,San Luis Obispo,2018,0
Tetanus,San Mateo,2001,0
Tetanus,San Mateo,2002,0
Tetanus,San Mateo,2003,0
Tetanus,San Mateo,2004,0
Tetanus,San Mateo,2005,1
Tetanus,San Mateo,2006,0
Tetanus,San Mateo,2007,0
Tetanus,San Mateo,2008,0
Tetanus,San Mateo,2009,1
Tetanus,San Mateo,2010,0
Tetanus,San Mateo,2011,0
Tetanus,San Mateo,2012,0
Tetanus,San Mateo,2013,0
Tetanus,San Mateo,2014,0
Tetanus,San Mateo,2015,0
Tetanus,San Mateo,2016,0
Tetanus,San Mateo,2017,0
Tetanus,San Mateo,2018,0
Tetanus,Santa Barbara,2001,0
Tetanus,Santa Barbara,2002,0
Tetanus,Santa Barbara,2003,0
Tetanus,Santa Barbara,2004,0
Tetanus,Santa Barbara,2005,0
Tetanus,Santa Barbara,2006,1
Tetanus,Santa Barbara,2007,1
Tetanus,Santa Barbara,2008,0
Tetanus,Santa Barbara,2009,0
Tetanus,Santa Barbara,2010,0
Tetanus,Santa Barbara,2011,1
Tetanus,Santa Barbara,2012,0
Tetanus,Santa Barbara,2013,0
Tetanus,Santa Barbara,2014,0
Tetanus,Santa Barbara,2015,0
Tetanus,Santa Barbara,2016,0
Tetanus,Santa Barbara,2017,0
Tetanus,Santa Barbara,2018,0
Tetanus,Santa Clara,2001,0
Tetanus,Santa Clara,2002,1
Tetanus,Santa Clara,2003,0
Tetanus,Santa Clara,2004,1
Tetanus,Santa Clara,2005,0
Tetanus,Santa Clara,2006,1
Tetanus,Santa Clara,2007,0
Tetanus,Santa Clara,2008,0
Tetanus,Santa Clara,2009,0
Tetanus,Santa Clara,2010,0
Tetanus,Santa Clara,2011,0
Tetanus,Santa Clara,2012,0
Tetanus,Santa Clara,2013,1
Tetanus,Santa Clara,2014,0
Tetanus,Santa Clara,2015,0
Tetanus,Santa Clara,2016,0
Tetanus,Santa Clara,2017,0
Tetanus,Santa Clara,2018,0
Tetanus,Santa Cruz,2001,0
Tetanus,Santa Cruz,2002,0
Tetanus,Santa Cruz,2003,1
Tetanus,Santa Cruz,2004,0
Tetanus,Santa Cruz,2005,0
Tetanus,Santa Cruz,2006,0
Tetanus,Santa Cruz,2007,0
Tetanus,Santa Cruz,2008,0
Tetanus,Santa Cruz,2009,0
Tetanus,Santa Cruz,2010,0
Tetanus,Santa Cruz,2011,0
Tetanus,Santa Cruz,2012,0
Tetanus,Santa Cruz,2013,0
Tetanus,Santa Cruz,2014,0
Tetanus,Santa Cruz,2015,0
Tetanus,Santa Cruz,2016,0
Tetanus,Santa Cruz,2017,0
Tetanus,Santa Cruz,2018,0
Tetanus,Shasta,2001,0
Tetanus,Shasta,2002,0
Tetanus,Shasta,2003,0
Tetanus,Shasta,2004,0
Tetanus,Shasta,2005,0
Tetanus,Shasta,2006,0
Tetanus,Shasta,2007,0
Tetanus,Shasta,2008,0
Tetanus,Shasta,2009,0
Tetanus,Shasta,2010,0
Tetanus,Shasta,2011,0
Tetanus,Shasta,2012,0
Tetanus,Shasta,2013,0
Tetanus,Shasta,2014,0
Tetanus,Shasta,2015,0
Tetanus,Shasta,2016,0
Tetanus,Shasta,2017,0
Tetanus,Shasta,2018,0
Tetanus,Sierra,2001,0
Tetanus,Sierra,2002,0
Tetanus,Sierra,2003,0
Tetanus,Sierra,2004,0
Tetanus,Sierra,2005,0
Tetanus,Sierra,2006,0
Tetanus,Sierra,2007,0
Tetanus,Sierra,2008,0
Tetanus,Sierra,2009,0
Tetanus,Sierra,2010,0
Tetanus,Sierra,2011,0
Tetanus,Sierra,2012,0
Tetanus,Sierra,2013,0
Tetanus,Sierra,2014,0
Tetanus,Sierra,2015,0
Tetanus,Sierra,2016,0
Tetanus,Sierra,2017,0
Tetanus,Sierra,2018,0
Tetanus,Siskiyou,2001,0
Tetanus,Siskiyou,2002,0
Tetanus,Siskiyou,2003,0
Tetanus,Siskiyou,2004,0
Tetanus,Siskiyou,2005,0
Tetanus,Siskiyou,2006,0
Tetanus,Siskiyou,2007,0
Tetanus,Siskiyou,2008,0
Tetanus,Siskiyou,2009,0
Tetanus,Siskiyou,2010,0
Tetanus,Siskiyou,2011,0
Tetanus,Siskiyou,2012,0
Tetanus,Siskiyou,2013,0
Tetanus,Siskiyou,2014,0
Tetanus,Siskiyou,2015,0
Tetanus,Siskiyou,2016,0
Tetanus,Siskiyou,2017,0
Tetanus,Siskiyou,2018,0
Tetanus,Solano,2001,0
Tetanus,Solano,2002,0
Tetanus,Solano,2003,0
Tetanus,Solano,2004,0
Tetanus,Solano,2005,0
Tetanus,Solano,2006,0
Tetanus,Solano,2007,0
Tetanus,Solano,2008,0
Tetanus,Solano,2009,0
Tetanus,Solano,2010,0
Tetanus,Solano,2011,0
Tetanus,Solano,2012,0
Tetanus,Solano,2013,0
Tetanus,Solano,2014,0
Tetanus,Solano,2015,0
Tetanus,Solano,2016,0
Tetanus,Solano,2017,0
Tetanus,Solano,2018,0
Tetanus,Sonoma,2001,0
Tetanus,Sonoma,2002,0
Tetanus,Sonoma,2003,0
Tetanus,Sonoma,2004,1
Tetanus,Sonoma,2005,1
Tetanus,Sonoma,2006,0
Tetanus,Sonoma,2007,0
Tetanus,Sonoma,2008,0
Tetanus,Sonoma,2009,1
Tetanus,Sonoma,2010,0
Tetanus,Sonoma,2011,0
Tetanus,Sonoma,2012,0
Tetanus,Sonoma,2013,0
Tetanus,Sonoma,2014,0
Tetanus,Sonoma,2015,0
Tetanus,Sonoma,2016,0
Tetanus,Sonoma,2017,0
Tetanus,Sonoma,2018,0
Tetanus,Stanislaus,2001,2
Tetanus,Stanislaus,2002,0
Tetanus,Stanislaus,2003,0
Tetanus,Stanislaus,2004,0
Tetanus,Stanislaus,2005,0
Tetanus,Stanislaus,2006,0
Tetanus,Stanislaus,2007,0
Tetanus,Stanislaus,2008,1
Tetanus,Stanislaus,2009,0
Tetanus,Stanislaus,2010,0
Tetanus,Stanislaus,2011,0
Tetanus,Stanislaus,2012,0
Tetanus,Stanislaus,2013,0
Tetanus,Stanislaus,2014,0
Tetanus,Stanislaus,2015,0
Tetanus,Stanislaus,2016,0
Tetanus,Stanislaus,2017,0
Tetanus,Stanislaus,2018,0
Tetanus,Sutter,2001,0
Tetanus,Sutter,2002,0
Tetanus,Sutter,2003,0
Tetanus,Sutter,2004,0
Tetanus,Sutter,2005,0
Tetanus,Sutter,2006,0
Tetanus,Sutter,2007,0
Tetanus,Sutter,2008,0
Tetanus,Sutter,2009,0
Tetanus,Sutter,2010,0
Tetanus,Sutter,2011,0
Tetanus,Sutter,2012,0
Tetanus,Sutter,2013,0
Tetanus,Sutter,2014,0
Tetanus,Sutter,2015,0
Tetanus,Sutter,2016,0
Tetanus,Sutter,2017,0
Tetanus,Sutter,2018,0
Tetanus,Tehama,2001,0
Tetanus,Tehama,2002,0
Tetanus,Tehama,2003,0
Tetanus,Tehama,2004,0
Tetanus,Tehama,2005,0
Tetanus,Tehama,2006,0
Tetanus,Tehama,2007,0
Tetanus,Tehama,2008,0
Tetanus,Tehama,2009,0
Tetanus,Tehama,2010,0
Tetanus,Tehama,2011,0
Tetanus,Tehama,2012,0
Tetanus,Tehama,2013,0
Tetanus,Tehama,2014,0
Tetanus,Tehama,2015,0
Tetanus,Tehama,2016,0
Tetanus,Tehama,2017,0
Tetanus,Tehama,2018,0
Tetanus,Trinity,2001,0
Tetanus,Trinity,2002,0
Tetanus,Trinity,2003,0
Tetanus,Trinity,2004,0
Tetanus,Trinity,2005,0
Tetanus,Trinity,2006,0
Tetanus,Trinity,2007,0
Tetanus,Trinity,2008,0
Tetanus,Trinity,2009,0
Tetanus,Trinity,2010,0
Tetanus,Trinity,2011,0
Tetanus,Trinity,2012,0
Tetanus,Trinity,2013,0
Tetanus,Trinity,2014,0
Tetanus,Trinity,2015,0
Tetanus,Trinity,2016,0
Tetanus,Trinity,2017,0
Tetanus,Trinity,2018,0
Tetanus,Tulare,2001,0
Tetanus,Tulare,2002,1
Tetanus,Tulare,2003,0
Tetanus,Tulare,2004,1
Tetanus,Tulare,2005,0
Tetanus,Tulare,2006,1
Tetanus,Tulare,2007,0
Tetanus,Tulare,2008,0
Tetanus,Tulare,2009,0
Tetanus,Tulare,2010,0
Tetanus,Tulare,2011,0
Tetanus,Tulare,2012,0
Tetanus,Tulare,2013,0
Tetanus,Tulare,2014,0
Tetanus,Tulare,2015,0
Tetanus,Tulare,2016,0
Tetanus,Tulare,2017,0
Tetanus,Tulare,2018,0
Tetanus,Tuolumne,2001,0
Tetanus,Tuolumne,2002,0
Tetanus,Tuolumne,2003,0
Tetanus,Tuolumne,2004,0
Tetanus,Tuolumne,2005,0
Tetanus,Tuolumne,2006,0
Tetanus,Tuolumne,2007,0
Tetanus,Tuolumne,2008,0
Tetanus,Tuolumne,2009,0
Tetanus,Tuolumne,2010,0
Tetanus,Tuolumne,2011,0
Tetanus,Tuolumne,2012,0
Tetanus,Tuolumne,2013,0
Tetanus,Tuolumne,2014,0
Tetanus,Tuolumne,2015,0
Tetanus,Tuolumne,2016,0
Tetanus,Tuolumne,2017,0
Tetanus,Tuolumne,2018,0
Tetanus,Ventura,2001,0
Tetanus,Ventura,2002,0
Tetanus,Ventura,2003,0
Tetanus,Ventura,2004,0
Tetanus,Ventura,2005,0
Tetanus,Ventura,2006,1
Tetanus,Ventura,2007,0
Tetanus,Ventura,2008,0
Tetanus,Ventura,2009,0
Tetanus,Ventura,2010,0
Tetanus,Ventura,2011,0
Tetanus,Ventura,2012,0
Tetanus,Ventura,2013,1
Tetanus,Ventura,2014,0
Tetanus,Ventura,2015,0
Tetanus,Ventura,2016,0
Tetanus,Ventura,2017,0
Tetanus,Ventura,2018,0
Tetanus,Yolo,2001,0
Tetanus,Yolo,2002,0
Tetanus,Yolo,2003,0
Tetanus,Yolo,2004,0
Tetanus,Yolo,2005,0
Tetanus,Yolo,2006,0
Tetanus,Yolo,2007,0
Tetanus,Yolo,2008,0
Tetanus,Yolo,2009,0
Tetanus,Yolo,2010,0
Tetanus,Yolo,2011,0
Tetanus,Yolo,2012,0
Tetanus,Yolo,2013,0
Tetanus,Yolo,2014,0
Tetanus,Yolo,2015,0
Tetanus,Yolo,2016,0
Tetanus,Yolo,2017,0
Tetanus,Yolo,2018,0
Tetanus,Yuba,2001,0
Tetanus,Yuba,2002,0
Tetanus,Yuba,2003,0
Tetanus,Yuba,2004,0
Tetanus,Yuba,2005,0
Tetanus,Yuba,2006,0
Tetanus,Yuba,2007,0
Tetanus,Yuba,2008,0
Tetanus,Yuba,2009,0
Tetanus,Yuba,2010,0
Tetanus,Yuba,2011,0
Tetanus,Yuba,2012,0
Tetanus,Yuba,2013,0
Tetanus,Yuba,2014,0
Tetanus,Yuba,2015,0
Tetanus,Yuba,2016,0
Tetanus,Yuba,2017,0
Tetanus,Yuba,2018,0
Varicella Hospitalizations,Alameda,2010,2
Varicella Hospitalizations,Alameda,2011,0
Varicella Hospitalizations,Alameda,2012,2
Varicella Hospitalizations,Alameda,2013,1
Varicella Hospitalizations,Alameda,2014,5
Varicella Hospitalizations,Alameda,2015,12
Varicella Hospitalizations,Alameda,2016,0
Varicella Hospitalizations,Alameda,2017,2
Varicella Hospitalizations,Alameda,2018,6
Varicella Hospitalizations,Alpine,2010,0
Varicella Hospitalizations,Alpine,2011,0
Varicella Hospitalizations,Alpine,2012,0
Varicella Hospitalizations,Alpine,2013,0
Varicella Hospitalizations,Alpine,2014,0
Varicella Hospitalizations,Alpine,2015,0
Varicella Hospitalizations,Alpine,2016,0
Varicella Hospitalizations,Alpine,2017,0
Varicella Hospitalizations,Alpine,2018,0
Varicella Hospitalizations,Amador,2010,0
Varicella Hospitalizations,Amador,2011,0
Varicella Hospitalizations,Amador,2012,0
Varicella Hospitalizations,Amador,2013,0
Varicella Hospitalizations,Amador,2014,0
Varicella Hospitalizations,Amador,2015,0
Varicella Hospitalizations,Amador,2016,0
Varicella Hospitalizations,Amador,2017,0
Varicella Hospitalizations,Amador,2018,0
Varicella Hospitalizations,Butte,2010,1
Varicella Hospitalizations,Butte,2011,0
Varicella Hospitalizations,Butte,2012,0
Varicella Hospitalizations,Butte,2013,0
Varicella Hospitalizations,Butte,2014,0
Varicella Hospitalizations,Butte,2015,1
Varicella Hospitalizations,Butte,2016,0
Varicella Hospitalizations,Butte,2017,0
Varicella Hospitalizations,Butte,2018,0
Varicella Hospitalizations,Calaveras,2010,0
Varicella Hospitalizations,Calaveras,2011,0
Varicella Hospitalizations,Calaveras,2012,0
Varicella Hospitalizations,Calaveras,2013,0
Varicella Hospitalizations,Calaveras,2014,0
Varicella Hospitalizations,Calaveras,2015,0
Varicella Hospitalizations,Calaveras,2016,0
Varicella Hospitalizations,Calaveras,2017,0
Varicella Hospitalizations,Calaveras,2018,0
Varicella Hospitalizations,California,2010,56
Varicella Hospitalizations,California,2011,48
Varicella Hospitalizations,California,2012,37
Varicella Hospitalizations,California,2013,32
Varicella Hospitalizations,California,2014,41
Varicella Hospitalizations,California,2015,61
Varicella Hospitalizations,California,2016,49
Varicella Hospitalizations,California,2017,42
Varicella Hospitalizations,California,2018,40
Varicella Hospitalizations,Colusa,2010,0
Varicella Hospitalizations,Colusa,2011,0
Varicella Hospitalizations,Colusa,2012,0
Varicella Hospitalizations,Colusa,2013,0
Varicella Hospitalizations,Colusa,2014,0
Varicella Hospitalizations,Colusa,2015,0
Varicella Hospitalizations,Colusa,2016,0
Varicella Hospitalizations,Colusa,2017,0
Varicella Hospitalizations,Colusa,2018,0
Varicella Hospitalizations,Contra Costa,2010,0
Varicella Hospitalizations,Contra Costa,2011,2
Varicella Hospitalizations,Contra Costa,2012,2
Varicella Hospitalizations,Contra Costa,2013,2
Varicella Hospitalizations,Contra Costa,2014,1
Varicella Hospitalizations,Contra Costa,2015,0
Varicella Hospitalizations,Contra Costa,2016,2
Varicella Hospitalizations,Contra Costa,2017,0
Varicella Hospitalizations,Contra Costa,2018,1
Varicella Hospitalizations,Del Norte,2010,0
Varicella Hospitalizations,Del Norte,2011,0
Varicella Hospitalizations,Del Norte,2012,0
Varicella Hospitalizations,Del Norte,2013,0
Varicella Hospitalizations,Del Norte,2014,0
Varicella Hospitalizations,Del Norte,2015,0
Varicella Hospitalizations,Del Norte,2016,0
Varicella Hospitalizations,Del Norte,2017,0
Varicella Hospitalizations,Del Norte,2018,0
Varicella Hospitalizations,El Dorado,2010,0
Varicella Hospitalizations,El Dorado,2011,0
Varicella Hospitalizations,El Dorado,2012,0
Varicella Hospitalizations,El Dorado,2013,0
Varicella Hospitalizations,El Dorado,2014,0
Varicella Hospitalizations,El Dorado,2015,0
Varicella Hospitalizations,El Dorado,2016,0
Varicella Hospitalizations,El Dorado,2017,0
Varicella Hospitalizations,El Dorado,2018,0
Varicella Hospitalizations,Fresno,2010,2
Varicella Hospitalizations,Fresno,2011,2
Varicella Hospitalizations,Fresno,2012,0
Varicella Hospitalizations,Fresno,2013,2
Varicella Hospitalizations,Fresno,2014,5
Varicella Hospitalizations,Fresno,2015,0
Varicella Hospitalizations,Fresno,2016,3
Varicella Hospitalizations,Fresno,2017,1
Varicella Hospitalizations,Fresno,2018,2
Varicella Hospitalizations,Glenn,2010,0
Varicella Hospitalizations,Glenn,2011,0
Varicella Hospitalizations,Glenn,2012,0
Varicella Hospitalizations,Glenn,2013,0
Varicella Hospitalizations,Glenn,2014,0
Varicella Hospitalizations,Glenn,2015,0
Varicella Hospitalizations,Glenn,2016,0
Varicella Hospitalizations,Glenn,2017,0
Varicella Hospitalizations,Glenn,2018,0
Varicella Hospitalizations,Humboldt,2010,0
Varicella Hospitalizations,Humboldt,2011,0
Varicella Hospitalizations,Humboldt,2012,0
Varicella Hospitalizations,Humboldt,2013,0
Varicella Hospitalizations,Humboldt,2014,1
Varicella Hospitalizations,Humboldt,2015,0
Varicella Hospitalizations,Humboldt,2016,0
Varicella Hospitalizations,Humboldt,2017,0
Varicella Hospitalizations,Humboldt,2018,0
Varicella Hospitalizations,Imperial,2010,1
Varicella Hospitalizations,Imperial,2011,0
Varicella Hospitalizations,Imperial,2012,1
Varicella Hospitalizations,Imperial,2013,0
Varicella Hospitalizations,Imperial,2014,0
Varicella Hospitalizations,Imperial,2015,0
Varicella Hospitalizations,Imperial,2016,2
Varicella Hospitalizations,Imperial,2017,0
Varicella Hospitalizations,Imperial,2018,0
Varicella Hospitalizations,Inyo,2010,0
Varicella Hospitalizations,Inyo,2011,0
Varicella Hospitalizations,Inyo,2012,0
Varicella Hospitalizations,Inyo,2013,0
Varicella Hospitalizations,Inyo,2014,0
Varicella Hospitalizations,Inyo,2015,0
Varicella Hospitalizations,Inyo,2016,0
Varicella Hospitalizations,Inyo,2017,0
Varicella Hospitalizations,Inyo,2018,0
Varicella Hospitalizations,Kern,2010,1
Varicella Hospitalizations,Kern,2011,0
Varicella Hospitalizations,Kern,2012,0
Varicella Hospitalizations,Kern,2013,0
Varicella Hospitalizations,Kern,2014,1
Varicella Hospitalizations,Kern,2015,0
Varicella Hospitalizations,Kern,2016,0
Varicella Hospitalizations,Kern,2017,0
